"Name","URL"
"  Мич кыял FM","https://liveradio.utrk.kg/1000kiyal"
"Coldstar Online,ColdStar.Online Radio (Low quality)","https://ice.coldstar.online/low.mp3"
"Kyrgyz Radiosu ","https://liveradio.utrk.kg/kyrgyzradio"
"The Holy Quran  by Sheikh Mahmoud Al-Husari","https://qurango.net/radio/mahmoud_khalil_alhussary_warsh"
"Биринчи Radio","https://liveradio.utrk.kg/1radio"
"Радио Тумар FM (Radio Tumar FM)","https://radio.tumar.fm:8005/stream"
