"Name","URL"
"Horizon FM 104.4 Ouagadougou","https://stream.zeno.fm/0945crn4bf9uv"
"Horizon FM Koudougou","https://stream.zeno.fm/s2ypmeg0cf9uv"
"Optima FM 106.8 Ouagadougou","https://stream.zeno.fm/ktrcvrs2dy8uv"
"Radio Balafon 102.7 Bobo-Dioulasso","https://stream.zeno.fm/v3ddfda0cf9uv"
"Radio Biwi Inter","https://sonic.mediacp.eu/8040/"
"Radio Bizi Inter","https://sonic.mediacp.eu/8040/"
"Rqdio Biwi Inter","https://sonic.mediacp.eu/8040/"
"Rqdio Bizi Inter","https://sonic.mediacp.eu/8040/"
